,OV Circuit Value,Value Feature,Output Feature
906,0.1376,3732: punctuation marks,7856: specific formatted references to pages and sections of documents
907,0.1375,8730: keywords and phrases related to mathematical equations and dynamics,5944: references to data structure definitions and associated attributes
908,-0.1373,2621: terms related to astrocyte biology and their role in lipid metabolism,8138:  sequences related to programming constructs and data structures
909,-0.1373,9982: references to legal terminology and court-related processes,"1792: information about films, particularly their production details and key personnel involved"
910,0.1373,13050: references to medical instrumentation and techniques used in surgical or procedural contexts,3675: numerical values and financial figures related to donations and earnings
911,-0.1373,"5198: text related to contests, prizes, and incentives",1444: elements of code related to user interface components and styling
912,-0.1373,"8252:  mentions of the ""mi"" RNA family",8529:  references to web pages and URLs
913,0.1372,11240: the presence of dialog-related components and confirmations,8487:  scientific measurements and their implications
914,-0.1372,7413:  terms related to mechanical components and their configurations,7095: phrases or terms related to authority figures and their actions
915,0.1371,4724: text that discusses sports strategies or game observations,1744:  phrases related to instructions and steps for operation or setup
916,-0.137,"3734: references to female subjects, particularly regarding their roles or identities",15275: terms related to comparisons and evaluations of technology or products
917,0.137,14774: technical terms and variables related to statistical and mathematical models,8961: the beginning of new documents or sections
918,0.1368,14589:  references to key concepts or important subjects in a text,13589: commands related to scripting and programming logic
919,0.1368,5298: terms related to supervised classification and evaluation metrics,14029: terms related to food fortification and micronutrient deficiencies
920,-0.1368,"5198: text related to contests, prizes, and incentives",12969: numbers and code-like sequences within the text
921,0.1367,3433: terminology and definitions related to context and time in a study,7856: specific formatted references to pages and sections of documents
922,-0.1367,13676: elements and structures in programming or code syntax,"7120: numeric values, measurements, and scientific data"
923,-0.1366,3203: instances of variable declarations and iterations in code,7539:  references to specific variables and mathematical expressions
924,-0.1366,"2012: instances of the word ""already"" in various contexts",7856: specific formatted references to pages and sections of documents
925,0.1365,9179: numeric identifiers and labels associated with products or entities,3009: pronouns and their contextual implications
926,-0.1362,"13018: specific keywords or titles indicative of various subjects and contexts, such as live events, organizations, and technical processes","7059:  the word ""take"" in various forms and tenses"
927,-0.1361,"655: references to specific brands, promotions, and advertisements related to Amazon products",1444: elements of code related to user interface components and styling
928,0.1361,"5198: text related to contests, prizes, and incentives",2337:  comparative language and indicators of difference
929,0.136,938:  import statements and module references in code,11782:  phrases related to comparisons and relationships
930,-0.136,9610: mathematical representations and descriptions of physical phenomena,5337:  instances of negation and expressions of disagreement
931,0.136,"13573: terms related to goals, striving, and efforts to achieve something",3675: numerical values and financial figures related to donations and earnings
932,0.1359,8846: terms related to affordability and value for money,6981: references to political figures and events
933,0.1359,"655: references to specific brands, promotions, and advertisements related to Amazon products",2337:  comparative language and indicators of difference
934,0.1359,3036: queries related to SQL and data manipulation,7301: the presence of specific verbs and phrases indicating actions or events
935,-0.1357,10457: references to uncertainty or potentiality in discussions,2689: phrases that discuss methods or ways of doing things
936,0.1357,5045:  commands or invitations to participate in activities or events,9069: terms related to intellectual property and legal frameworks
937,0.1357,9610: mathematical representations and descriptions of physical phenomena,9755: terms related to naming and classification
938,0.1357,13676: elements and structures in programming or code syntax,4079:  instances of numerical data and coding syntax
939,-0.1357,938:  import statements and module references in code,16041:  formatting or structural elements in the text
940,0.1356,1957: conditional statements and logical constructs in the text,16041:  formatting or structural elements in the text
941,0.1356,399: phrases related to realization or understanding of a situation,13967:  genetic terminology and references to specific genetic variants or conditions
942,0.1356,11744: expressions of personal achievements and experiences,5038: references to individuals and their accomplishments or roles
943,0.1354,15517: mentions of social dynamics and etiquette in communication contexts,1167: references to cleaning processes and contaminants
944,-0.1353,1957: conditional statements and logical constructs in the text,11782:  phrases related to comparisons and relationships
945,-0.1351,5912: elements related to archaeological findings and ancient artifacts,3878: references to goddess worship in various religious contexts
946,-0.1351,5298: terms related to supervised classification and evaluation metrics,10061:  occurrences of opening and closing braces in code structures
947,0.1351,682: elements and attributes related to web development,"10626: terms related to classification, specifications, and specific attributes"
948,0.1351,"3901:  code-related elements and structures, particularly loops and conditional statements",5534:  LaTeX formatting commands and syntax used in scientific documents
949,-0.1349,4989:  references to concepts or discussions surrounding NULL values and their implications in various contexts,9622:  terms related to data management and programming concepts
950,-0.1349,1942:  rankings and positions of institutions or programs,4131:  expressions of obligation and interpersonal expectations
951,-0.1349,4616: terms and references related to literature,1744:  phrases related to instructions and steps for operation or setup
952,-0.1348,1745: questions and mathematical operations involving problem-solving,8531: information about health risks and the associated implications
953,0.1345,7507: numerical data and references related to statistics and measurements,7301: the presence of specific verbs and phrases indicating actions or events
954,-0.1345,7221: legal terminology and references,"286:  occurrences of code structure elements, such as arrays and objects"
955,0.1345,5912: elements related to archaeological findings and ancient artifacts,1887: key phrases related to emotional experiences or states
956,-0.1344,682: elements and attributes related to web development,"7478: code structure elements, such as class declarations and method definitions"
957,0.1344,10566:  academic references and citations,16109: phrases that express opinion or perspective
958,-0.1344,"3901:  code-related elements and structures, particularly loops and conditional statements",16109: phrases that express opinion or perspective
959,-0.1344,13264: terms related to analysis and metrics in complex systems,10612: technical terms and processes in scientific or mathematical contexts
960,-0.1342,9982: references to legal terminology and court-related processes,"7839:  technical terms and data structures related to software, programming, and algorithms"
961,-0.134,5755:  references to controversial political figures and their actions,8951: references to personal experiences and observations about society
962,-0.1339,"6867: repeated instances of the word ""sit,"" particularly in phrases indicating a position or action of sitting",10061:  occurrences of opening and closing braces in code structures
963,-0.1338,1806: conditional phrases and implications about actions and obligations,"10626: terms related to classification, specifications, and specific attributes"
964,0.1338,3391: terms related to scientific research and methodology,13026: quoted names or titles
965,-0.1338,10566:  academic references and citations,5534:  LaTeX formatting commands and syntax used in scientific documents
966,0.1337,9174:  locations related to schools and educational buildings,2655: HTML tags and their attributes
967,0.1337,3875: terms associated with biology and environmental science,16343: 
968,0.1337,10624: the beginning of textual segments,8277:  references to advanced learning methodologies and digital representation concepts
969,0.1335,12985: phrases related to real estate transactions and home buying,6078:  components and their interactions within a programming context
970,0.1335,278: mentions of official meetings and inquiries related to political investigations and statements,3379: phrases related to user privacy and consent for communication
971,-0.1335,2274: technical jargon and specialized terminology in various contexts,7741:  SQL query components and structures for data selection and manipulation
972,0.1334,13264: terms related to analysis and metrics in complex systems,7269: references to anniversaries and significant celebrations
973,0.1334,7325:  occurrences of the brace symbol '{' in the text,13355:  programming-related syntax and constructs
974,-0.1333,3036: queries related to SQL and data manipulation,9202:  numerical data and formatting symbols
975,0.1333,13430: mathematical constructs and expressions,2337:  comparative language and indicators of difference
976,0.1332,14301: references to specific names or titles associated with authors or creators,15987: terms related to administrative roles and structures within a software context
977,-0.1332,13411: emotional connections and reactions related to individual experiences and societal issues,16041:  formatting or structural elements in the text
978,0.1332,2565: references to rural locations and related entities,1285: phrases and instructions related to following specific procedures or methods
979,0.1332,"12051:  references to legal and judicial contexts, especially pertaining to North Carolina",4370: special formatting characters or symbols
980,0.133,"655: references to specific brands, promotions, and advertisements related to Amazon products",9622:  terms related to data management and programming concepts
981,0.133,10434: mathematical expressions and code structure in formatted documents,12074:  references to lunar or solar events and their timing
982,0.1329,12298: scientific or academic terminology and references,15340:  concepts related to citizenship and government representation
983,0.1329,"7957: references to health-related topics, particularly viruses and diseases",1376: terms related to clinical and dental procedures or conditions
984,0.1329,"8881: terms related to medical treatments and studies, particularly in clinical contexts",4683:  references to academic journals and publications
985,0.1328,5298: terms related to supervised classification and evaluation metrics,8790: references to personal experiences and relationships
986,0.1327,6392:  XML-like structured data elements,3878: references to goddess worship in various religious contexts
987,0.1327,5188: jQuery syntax elements and functions,27: technical terms and concepts related to object-role modeling and database queries
988,-0.1327,4578: instances of significant economic terminology related to health and medicine,12969: numbers and code-like sequences within the text
989,0.1326,"13541: numerical and technical data points, particularly related to scientific or statistical contexts",4684: references to professional and scientific associations
990,-0.1324,8846: terms related to affordability and value for money,7095: phrases or terms related to authority figures and their actions
991,0.1324,1745: questions and mathematical operations involving problem-solving,6409:  references to subscription management and event handling in a programming context
992,0.1324,9061: URLs and references to web documentation,14029: terms related to food fortification and micronutrient deficiencies
993,0.1323,1942:  rankings and positions of institutions or programs,5729:  mathematical symbols and operations
994,-0.1322,14604:  terms related to discovery and the act of discovering,4381: elements related to mathematical notations and formulas
995,0.1322,12730: descriptions of specific tourist attractions or historic sites,"9768: references to individuals or groups associated with research, expertise, or authority in various fields"
996,0.1321,"6591: specific identifiers, likely related to names or references in academic or technical contexts",5337:  instances of negation and expressions of disagreement
997,0.1321,1942:  rankings and positions of institutions or programs,8531: information about health risks and the associated implications
998,0.132,"13018: specific keywords or titles indicative of various subjects and contexts, such as live events, organizations, and technical processes",8951: references to personal experiences and observations about society
999,0.132,3048: technical terminology related to software development and plugins,1744:  phrases related to instructions and steps for operation or setup
