,OV Circuit Value,Value Feature,Output Feature
877,0.05435,6697: descriptive phrases related to atmosphere and tone in various contexts,2232: mathematical notation and concepts related to transformations and variables
878,0.05432,16190: code syntax elements and keywords in programming language constructs,15826:  phrases related to community engagement and social dynamics
879,0.05432,4218:  phrases and concepts related to planning and decision-making,3665: words or phrases indicating doubt or uncertainty
880,-0.05432,11087: specific structural elements or commands in programming and mathematical contexts,5219: numerical values and data associated with specific metrics or identifiers
881,0.05432,6086: references to economic or professional sectors,8265: references to personal experiences and individual insights in clinical or observational contexts
882,-0.0543,7345: references to sufficiency or adequacy related to facts or conditions,6374:  phrases related to marriage and family relationships
883,0.0543,12994: items related to academic references or citations,3886:  numerical expressions and their relationships
884,0.05423,14860:  punctuation marks and sentence endings,2342:  key terms and phrases related to legal and administrative contexts
885,0.05423,898:  various types of brackets and their corresponding symbols or operators,14393:  strings that indicate formatting or structured data outputs
886,0.05423,11155: issues related to personal privacy and digital surveillance,10794:  references to specific attributes or benefits related to products and services
887,-0.0542,1126: tentative language and uncertainty in discussions,9013: references to mutual relationships and interactions between individuals
888,-0.0542,898:  various types of brackets and their corresponding symbols or operators,10964: mathematical terms and symbols
889,0.0542,3258: conditional phrases or clauses,959: numerical or alphanumeric sequences
890,0.05417,9871: terms related to diving and marine life,1874: references to medical conditions and associated terms related to implants and various health issues
891,0.05417,11087: specific structural elements or commands in programming and mathematical contexts,4725:  instances of numerical values or variables in various contexts
892,-0.05414,13777: file path references and structure in code,13949:  percentage values in text
893,0.0541,"7553: terms related to mathematical concepts, specifically probability and distinctions in various contexts",14393:  strings that indicate formatting or structured data outputs
894,-0.05408,11087: specific structural elements or commands in programming and mathematical contexts,9226:  instances of social interactions and gatherings
895,-0.05408,8591:  code-related attributes and identifiers in programming contexts,4330: descriptive phrases related to visual appearances and technical details
896,0.05405,13865: conjunctions and transitions in opinions or statements,"2074: references to algorithms, classifications, and methods involved in data processing and analysis"
897,-0.05402,14806: references to scientific institutions and entities related to medical and biological contexts,11508: academic references and citations in legal or mathematical contexts
898,-0.05402,11789: technical terms and symbols used in mathematical equations,7819:  symbols and formatting commonly used in mathematical expressions
899,-0.054,"7553: terms related to mathematical concepts, specifically probability and distinctions in various contexts",10964: mathematical terms and symbols
900,0.054,5902: references to reviews and the act of reviewing,1874: references to medical conditions and associated terms related to implants and various health issues
901,0.05396,10884: conditional phrases related to feasibility and capability,1874: references to medical conditions and associated terms related to implants and various health issues
902,0.05396,4239: references to legal arguments and assertions in a judicial context,6983: terms related to software and publishing identifiers
903,0.05392,14092: terms related to architecture and architectural design,"2074: references to algorithms, classifications, and methods involved in data processing and analysis"
904,0.05392,10161: symbols and formatting used in mathematical expressions and equations,"12918:  buttons, button-related actions, and user interface elements related to calculations or submissions"
905,-0.05392,5411: references to legal processes and legislative terms,"13077: terms related to optimal configurations and conditions in various contexts, particularly relating to measurements and performance"
906,-0.05392,8476: references to convenience and ease of access,10566: elements related to legal rulings and court proceedings
907,-0.0539,"6090: references to ""wild"" in relation to animals or nature",12083: questions and responses related to logical operations and conditions
908,-0.0539,3302: phrases involving details of legal cases and actions taken within them,9262: segments related to the initiation of a new topic or discourse
909,0.05386,"15251: elements related to speed, intensity, and advanced techniques or characteristics",14393:  strings that indicate formatting or structured data outputs
910,0.05383,15449:  patterns and structures involving numerical data or statistics,14773: connections to themes of injustice and societal issues
911,0.05383,11716: references to various types of data structures and their attributes in programming contexts,"9757:  occurrences of the word ""remember"" and related reminders"
912,0.0538,14717:  code-related syntactical elements indicating assignments and error handling,3291: phrases emphasizing attention to detail and factual information in discussions
913,0.05377,12896: words and phrases associated with political alliances and conflicts,12772:  the presence of binary values or numerical data
914,0.05377,693:  references to companies and specific products associated with genetics and finance,15297: numerical values and mathematical signs
915,-0.05374,11087: specific structural elements or commands in programming and mathematical contexts,"15663: numerical and statistical terms related to dimensions, degrees, and parameters within a formal framework"
916,0.05374,4342:  programming commands and their parameters in scripts,8857: conditional statements and comparisons in code
917,0.05374,11686: references to names of organizations and institutions,11508: academic references and citations in legal or mathematical contexts
918,-0.05374,12523: terms related to regulations and conditions for financial and research contexts,2575: mathematical symbols and expressions related to data structures or algorithms
919,-0.05374,"6602: sentences that emphasize the subject ""it"" in various contexts",5922: greetings and expressions of appreciation
920,0.0537,7879: various punctuation marks and spacing in code or text structure,6799: references to costs associated with health care and other contextual indicators
921,-0.0537,12169: terms related to medical therapies and their effects,"1667: technical terms and mathematical expressions related to processes, particularly in a scientific or analytical context"
922,0.0537,3594: references to specific medical procedures and conditions,8322: structured data types and mathematical function terminology
923,0.05368,1455: references to film sequels and reboots,"9171:  special characters, symbols, or formatting often used in written content"
924,0.05365,4093:  non-standard whitespace or formatting characters in text,3291: phrases emphasizing attention to detail and factual information in discussions
925,-0.05365,15598: phrases related to decline or loss over time,5485: phrases related to personalized learning and holistic educational approaches
926,-0.0536,6306: statements and quotes attributed to individuals in a formal or authoritative context,10964: mathematical terms and symbols
927,0.05356,3258: conditional phrases or clauses,"10158: instances of the prefix ""un-"" indicating negation or reversal"
928,-0.05356,14262: elements related to logos and images in a coding context,"8784: phrases related to computational or programming contexts, especially those involving variables, conditions, or specifications"
929,-0.05356,11087: specific structural elements or commands in programming and mathematical contexts,5164:  terms related to caching and memory management
930,0.05356,"12618: references to the word ""these"" and its variations",10187:  conjunctions and phrases indicating addition or connection
931,-0.05353,2714: assignment operations or expressions in code,9013: references to mutual relationships and interactions between individuals
932,-0.05353,6697: descriptive phrases related to atmosphere and tone in various contexts,13452: descriptions of scientific experimental setups and materials used in research
933,0.0535,11074:  references to date and time functions in programming,4330: descriptive phrases related to visual appearances and technical details
934,-0.0535,2356: references to educational institutions and their activities,4384:  technical and programming-related keywords and structures
935,-0.0535,9620: structured data related to telecommunication statistics and subscription details,13302:  code annotations and documentation comments
936,0.05347,3537: adjectives and descriptors related to behavior and personality traits,10964: mathematical terms and symbols
937,0.05347,14717:  code-related syntactical elements indicating assignments and error handling,8608:  textual references and citations in various formats
938,-0.05344,"7838:  references to the word ""the"" in various contexts",13302:  code annotations and documentation comments
939,-0.0534,10704:  HTML and JavaScript structure and elements,6799: references to costs associated with health care and other contextual indicators
940,0.0534,4342:  programming commands and their parameters in scripts,"9587: characters and their interactions in narratives, particularly involving personal relationships and dynamics"
941,0.0534,12914:  phrases related to mental health and its impacts on individuals and society,4330: descriptive phrases related to visual appearances and technical details
942,0.05338,3851:  terms related to programming concepts or functions,6692: phrases indicating connections between significant political figures and historical events
943,0.05338,16284: variables and assignments in code snippets,4330: descriptive phrases related to visual appearances and technical details
944,-0.05338,15151: terms related to software installation and system requirements,14773: connections to themes of injustice and societal issues
945,0.05338,10204: terms related to legal agreements and transactions,7075: conditional statements and scenarios related to potential outcomes or actions
946,-0.0533,2403: phrases related to feedback and responses to review comments in academic manuscripts,4772: words and phrases related to existential crises and emotional struggles
947,-0.0533,7365: personal pronouns and possessive forms in the text,"7120: numeric values, measurements, and scientific data"
948,-0.0533,6495: phrases related to user permissions and access rights,3886:  numerical expressions and their relationships
949,-0.0533,5741: specific temporal expressions and conditions related to measurements or events,11911: terms related to historical figures and locations
950,-0.05328,3537: adjectives and descriptors related to behavior and personality traits,14393:  strings that indicate formatting or structured data outputs
951,-0.05328,10430: situations related to being trapped or stuck,12620: references to judicious considerations and the implications of legal determinations
952,0.05328,10468:  numerical values or figures within a legal context,14501: technical and mathematical expressions
953,-0.05322,"7238: nested structures or expressions indicating logical conditions, particularly in programming contexts",6799: references to costs associated with health care and other contextual indicators
954,0.05322,12566: prepositions and phrases indicating relationships or connections between concepts,"12918:  buttons, button-related actions, and user interface elements related to calculations or submissions"
955,0.05322,11087: specific structural elements or commands in programming and mathematical contexts,12044:  instances of plate-related phrases and discussions around culinary experiences
956,0.0532,"12012: references to political positions and roles, particularly in a historical context",5529: topics related to statistical analysis and validity in research studies
957,0.0532,4499:  programming elements and statements related to managing data sources and server configurations,9609: legal terminologies and conditions related to court proceedings and case updates
958,0.0532,6306: statements and quotes attributed to individuals in a formal or authoritative context,14393:  strings that indicate formatting or structured data outputs
959,0.0532,13169: code structures involving loops and conditional statements,2779: terms and phrases related to banking and financial transactions
960,0.05316,3185:  code-related structures and syntax,13035:  feedback on service quality and customer satisfaction
961,0.05313,"276: terms related to medical conditions, particularly types of dementia and immune cell characteristics",10964: mathematical terms and symbols
962,0.05313,4499:  programming elements and statements related to managing data sources and server configurations,8423:  components related to inventions and technical designs
963,-0.05313,1309: sections or headings related to procedure and historical background in documents,4836:  mathematical symbols and operators
964,-0.05313,11087: specific structural elements or commands in programming and mathematical contexts,4954:  elements related to time and file manipulation in code
965,-0.0531,7617: cooking instructions and related culinary terms,13286: expressions of support and care within interpersonal relationships
966,-0.053,11087: specific structural elements or commands in programming and mathematical contexts,7355: references to legal cases and statutes
967,-0.053,12701: names of individuals and their titles or professions,11911: terms related to historical figures and locations
968,0.053,12192:  components and classes related to the Java Swing framework,8160: terms related to scientific research and medical conditions
969,0.05298,15395: questions about programming or troubleshooting code,4384:  technical and programming-related keywords and structures
970,-0.05295,12298: scientific or academic terminology and references,"13695:  sequences of symbols and special characters, likely in a programming or mathematical context"
971,0.05292,5372: functional elements and structure in programming code,12044:  instances of plate-related phrases and discussions around culinary experiences
972,-0.05292,14980:  elements related to numerical data or mathematical expressions,14813: positive descriptions of experiences and satisfaction in a dining context
973,0.05292,4714: formatting symbols and special characters in scientific or mathematical contexts,6983: terms related to software and publishing identifiers
974,0.0529,11062: concepts related to medical research and drug development,8857: conditional statements and comparisons in code
975,-0.0529,3851:  terms related to programming concepts or functions,8885:  programming concepts related to system checks and configurations
976,-0.0529,11087: specific structural elements or commands in programming and mathematical contexts,7681:  code-related elements and structures in programming syntax
977,-0.05286,4130:  technical terms related to networking or computer protocols,14235: terms and phrases that indicate scientific findings or implications
978,-0.05286,2142: expressions of appreciation and requests for feedback,5723: structured programming language syntax elements and definitions
979,-0.05286,8243: concepts related to personal identity and social roles,10964: mathematical terms and symbols
980,0.05283,4395: words related to health conditions and medical contexts,"12918:  buttons, button-related actions, and user interface elements related to calculations or submissions"
981,0.05283,2336: code-related terms and function calls involving locking mechanisms,12620: references to judicious considerations and the implications of legal determinations
982,0.05283,4218:  phrases and concepts related to planning and decision-making,5721:  statistical terms and measurements related to health and gender equality
983,-0.05283,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles",1444: elements of code related to user interface components and styling
984,-0.05283,"276: terms related to medical conditions, particularly types of dementia and immune cell characteristics",14393:  strings that indicate formatting or structured data outputs
985,0.05273,7273:  pointer and dereference operator usage in code,6788: instances of singular articles and their contexts
986,-0.05273,6879: technical terms and concepts related to scientific methods and measurements,5655:  numerical data and values within legal or financial contexts
987,0.0527,"11603:  cues indicating the start and end of structured sections in a document, such as headings or lists","5642: dates and important events related to Arizona, particularly military and community activities"
988,0.0527,11087: specific structural elements or commands in programming and mathematical contexts,10069: adverbs that describe ease or certainty
989,0.05267,"785:  forms of the verb ""to be""",4772: words and phrases related to existential crises and emotional struggles
990,-0.05267,11087: specific structural elements or commands in programming and mathematical contexts,14605:  programming constructs related to event handling
991,-0.05264,"8881: terms related to medical treatments and studies, particularly in clinical contexts",238: references to geographical locations and political entities
992,0.0526,8243: concepts related to personal identity and social roles,14393:  strings that indicate formatting or structured data outputs
993,0.0526,6670: references to physics and science publications,"9757:  occurrences of the word ""remember"" and related reminders"
994,0.05258,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles",2337:  comparative language and indicators of difference
995,0.05258,1777: pronouns and their associated forms in sentences,12923:  programming-related operations and commands in code snippets
996,-0.05258,9569: default case statements in code logic,8524:  code-related function definitions and their parameters
997,0.05258,"6863: the presence of dollar signs, indicating financial amounts or monetary values",8423:  components related to inventions and technical designs
998,-0.05255,3064: elements related to personal sharing and emotional expression,5159:  tokens indicating the beginning of a new segment or context within the text
999,0.05255,"788:  words related to the brand ""supra shoes.""",3117: conditional statements and factors that should be considered in various contexts
