,OV Circuit Value,Value Feature,Output Feature
900,-0.1564,7852: references to people in various professional roles and their relationships,13704:  structured data related to financial or algorithmic contexts
901,0.1562,"8252:  mentions of the ""mi"" RNA family",5382:  phrases related to research studies and their methodologies
902,-0.1562,9681: historical references related to laws and legal cases,13939: function declarations and their syntax in code
903,0.1562,3267: references to small or diminutive concepts and entities,15082: references related to mathematical or scientific notation and parameters
904,0.1562,9610: mathematical representations and descriptions of physical phenomena,13939: function declarations and their syntax in code
905,0.1561,3433: terminology and definitions related to context and time in a study,4715: phrases related to location or context within sentences
906,-0.156,3036: queries related to SQL and data manipulation,6565: technical terms and code related to data management or processing
907,0.1559,"9932: functions and events related to programming, particularly those involving event handling and listener methods",16242: 
908,0.1559,14842: numerical values and related characters,5534:  LaTeX formatting commands and syntax used in scientific documents
909,-0.1559,16365: ,13822:  references to workplace settings and behaviors
910,0.1558,9775: phrases that discuss specific conditions or situations in which phenomena occur,"2577: specific references to legal, governmental, or institutional entities and their actions"
911,0.1556,14183: terms related to immune response mechanisms and signaling pathways,14104: pieces of text signaling the beginning or end of sections and some specific references
912,0.1556,12194: instances of the main method in programming code,4684: references to professional and scientific associations
913,-0.1556,8924: API-related function calls and their components,"2577: specific references to legal, governmental, or institutional entities and their actions"
914,-0.1555,8437: data references and statistics related to biological experiments,12781:  closing braces in coding syntax
915,-0.1555,7221: legal terminology and references,9879:  expressions of emotional struggle or vulnerability
916,-0.1554,13755:  statements and arguments related to legal proceedings and judicial responses,738: entities related to organizations and institutional frameworks
917,0.1554,10300:  occurrences of specific mathematical or programming syntax and terms related to data structures,9677: technical terminology related to scientific processes and measurements
918,-0.1553,14781: elements related to user interaction and token verification in a digital workspace,"2577: specific references to legal, governmental, or institutional entities and their actions"
919,0.1553,3267: references to small or diminutive concepts and entities,14631:  terms related to procedural steps and algorithms
920,0.1553,6386: terms related to audio processing and effects,4602:  keywords related to validation processes and rules in programming contexts
921,-0.1552,"12051:  references to legal and judicial contexts, especially pertaining to North Carolina",6954: references to boys and masculinity
922,-0.155,14968: specific dates and times related to events,"1792: information about films, particularly their production details and key personnel involved"
923,0.155,14301: references to specific names or titles associated with authors or creators,7397:  titles and references to authors in documents
924,-0.155,14301: references to specific names or titles associated with authors or creators,2667: conjunctions and phrases that signify conclusions or implications
925,0.1549,8970: elements related to user interface design and layout specifications,15278: keywords related to job postings in the healthcare field
926,-0.1549,13177: terms related to TensorFlow and its components,11576: terms related to legal documentation and identification processes
927,0.1549,4616: terms and references related to literature,"4219:  programming-related syntax and structure, particularly focusing on method calls and definitions"
928,0.1549,8924: API-related function calls and their components,616:  code snippets and syntax related to programming and data handling
929,-0.1548,12730: descriptions of specific tourist attractions or historic sites,10979:  terms and phrases related to visual acuity measurements and testing methodologies
930,-0.1548,"620: references to money and financial transactions, particularly those related to illegal activities",617: specific terms related to complex arrangements or configurations in various contexts
931,-0.1548,9610: mathematical representations and descriptions of physical phenomena,12781:  closing braces in coding syntax
932,0.1548,14183: terms related to immune response mechanisms and signaling pathways,13704:  structured data related to financial or algorithmic contexts
933,0.1548,10264:  references to management actions and decision-making processes in a healthcare context,8952:  declarations of visibility for functions and classes
934,-0.1547,1850:  occurrences of conjunctions and references to citations or authors,13704:  structured data related to financial or algorithmic contexts
935,0.1545,9681: historical references related to laws and legal cases,12781:  closing braces in coding syntax
936,0.154,15806: programming-related syntax and function arguments,5199: mathematical symbols and operators in equations
937,0.154,13546: complex scientific terminology related to biology and environmental science,11576: terms related to legal documentation and identification processes
938,-0.1539,15806: programming-related syntax and function arguments,11724:  markers indicating structure or formatting changes in text
939,-0.1538,3391: terms related to scientific research and methodology,2051: references to treatment goals and methods for substance use disorders
940,-0.1537,10557: references to molds and molding processes,11576: terms related to legal documentation and identification processes
941,0.1536,401: specific code structures or syntax patterns in programming or technical texts,6565: technical terms and code related to data management or processing
942,-0.1536,4344:  summaries and descriptive annotations related to classes and components in programming documentation,"2577: specific references to legal, governmental, or institutional entities and their actions"
943,-0.1534,10999: the indefinite article 'a' and its variations in different contexts,8487:  scientific measurements and their implications
944,0.1533,13430: mathematical constructs and expressions,12800: specific references to successful authors and their works
945,-0.1533,14183: terms related to immune response mechanisms and signaling pathways,"3839: complex relationships in texts, particularly phrases that indicate understanding or connections between ideas"
946,-0.1532,10669: references to morning and morning-related activities,6565: technical terms and code related to data management or processing
947,0.1532,401: specific code structures or syntax patterns in programming or technical texts,7301: the presence of specific verbs and phrases indicating actions or events
948,0.1532,10557: references to molds and molding processes,965:  references to gender equality and disparities
949,0.1532,2372: terms related to viruses and viral diseases,9069: terms related to intellectual property and legal frameworks
950,-0.153,3561: significant contextual markers or structural cues within scientific or technical writing,14196:  components and mechanisms related to pumps and fluid control systems
951,0.153,13676: elements and structures in programming or code syntax,9677: technical terminology related to scientific processes and measurements
952,-0.153,8174:  numerical data and statistical representations,"2577: specific references to legal, governmental, or institutional entities and their actions"
953,-0.1528,6643: phrases related to sports statistics and performances,13355:  programming-related syntax and constructs
954,-0.1528,8475: terms related to financial portfolios and investments,8487:  scientific measurements and their implications
955,-0.1528,191: variables and data structures in programming contexts,27: technical terms and concepts related to object-role modeling and database queries
956,-0.1527,13534: terms related to medical conditions and their implications,2282: discussions of omissions or missing information in agreements or legal contexts
957,-0.1526,401: specific code structures or syntax patterns in programming or technical texts,9202:  numerical data and formatting symbols
958,0.1526,8298: sections that indicate the start of new topics or ideas in a document,12475: technical terms and code-related syntax
959,0.1525,15369: phrases related to error messages or account settings,5199: mathematical symbols and operators in equations
960,0.1525,15570: elements of code related to state management in a programming context,13260:  elements associated with input fields and forms
961,-0.1525,9775: phrases that discuss specific conditions or situations in which phenomena occur,5715: references to luxury or expensive products and services
962,0.1523,"10601: structured elements and organization within text, particularly related to references, citations, or formatting","16076:  references to medical conditions and treatments, particularly related to diseases and therapies"
963,0.1523,7114: references to significant diseases or conditions,9677: technical terminology related to scientific processes and measurements
964,-0.1521,13430: mathematical constructs and expressions,13260:  elements associated with input fields and forms
965,-0.1521,14183: terms related to immune response mechanisms and signaling pathways,16242: 
966,0.1517,5846:  phrases conveying emotions and physical sensations,3578: comparative phrases and expressions indicating differences or similarities
967,0.1517,15570: elements of code related to state management in a programming context,6954: references to boys and masculinity
968,0.1516,10300:  occurrences of specific mathematical or programming syntax and terms related to data structures,3382:  phrases indicating inquiries and requests for assistance or feedback
969,0.1516,3199: references to specific biological or medical terms and their classifications,16190: 
970,-0.1516,7314:  punctuation marks such as quotation marks and apostrophes,15297: numerical values and mathematical signs
971,-0.1515,1745: questions and mathematical operations involving problem-solving,2732: terms related to education and various forms of assessment or integration of systems
972,0.1515,12627: financial data and measurements related to weight or mass,15082: references related to mathematical or scientific notation and parameters
973,0.1515,13204: present tense verbs and references to conditions or feelings,11639:  mathematical operations and programming constructs related to vector calculations
974,0.1512,5843: phrases expressing personal opinions or reflections on self-experience,331: mathematical equations and expressions
975,0.1512,8931:  restaurant reviews that mention food quality and dining experiences,15297: numerical values and mathematical signs
976,-0.1511,10300:  occurrences of specific mathematical or programming syntax and terms related to data structures,"16076:  references to medical conditions and treatments, particularly related to diseases and therapies"
977,-0.1511,4578: instances of significant economic terminology related to health and medicine,13822:  references to workplace settings and behaviors
978,-0.1511,8846: terms related to affordability and value for money,6981: references to political figures and events
979,0.151,8174:  numerical data and statistical representations,616:  code snippets and syntax related to programming and data handling
980,0.151,3433: terminology and definitions related to context and time in a study,12602: references to scientific methods and techniques
981,0.1509,13177: terms related to TensorFlow and its components,965:  references to gender equality and disparities
982,0.1509,4320:  references to legal and procedural documentation,13789: references to data privacy and the protection of personal information
983,-0.1508,4658: dates and specific events related to December,11639:  mathematical operations and programming constructs related to vector calculations
984,0.1505,14301: references to specific names or titles associated with authors or creators,6954: references to boys and masculinity
985,0.1504,13744: terms related to health conditions and their classifications,3666: calculations and assumptions related to economic or statistical analyses
986,-0.1504,6955: informal and vague references to miscellaneous items or concepts,3578: comparative phrases and expressions indicating differences or similarities
987,-0.1503,3199: references to specific biological or medical terms and their classifications,13704:  structured data related to financial or algorithmic contexts
988,0.1503,14376: emphasis markers and formatting elements in documents,16110:  programming commands and structures in a coding context
989,-0.1501,8931:  restaurant reviews that mention food quality and dining experiences,15275: terms related to comparisons and evaluations of technology or products
990,0.1501,"5198: text related to contests, prizes, and incentives",5561: data related to employment statistics and economic reports
991,-0.15,9775: phrases that discuss specific conditions or situations in which phenomena occur,616:  code snippets and syntax related to programming and data handling
992,0.15,7314:  punctuation marks such as quotation marks and apostrophes,15275: terms related to comparisons and evaluations of technology or products
993,-0.15,1587: descriptor adjectives that convey a sense of intensity or magnitude,13260:  elements associated with input fields and forms
994,0.1499,11292: variables and their relationships in mathematical expressions or equations,13572: coding or programming-related structures
995,0.1499,3391: terms related to scientific research and methodology,7104: contradictory statements or contrasts in the text
996,0.1499,6643: phrases related to sports statistics and performances,1602: elements indicating government decisions or political actions
997,0.1499,3203: instances of variable declarations and iterations in code,7539:  references to specific variables and mathematical expressions
998,0.1499,12666: terms related to hormonal changes and physiological responses,"16076:  references to medical conditions and treatments, particularly related to diseases and therapies"
999,-0.1498,8376:  elements related to database handling and file operations within code snippets,9929:  terms related to customization and specification in services
