,OV Circuit Value,Value Feature,Output Feature
883,0.07245,7332:  programming-related syntax and keywords,13332: parameters that indicate positive attributes or beneficial features of products or experiences
884,0.07245,13171: code elements related to method overrides in programming,6459: mathematical expressions and symbols
885,0.07245,3252: historical and geographical references to locations,"4618: terms related to cancer research and cellular processes, particularly concerning apoptosis and signaling pathways"
886,0.07245,"14061: names of groups, populations, or medical conditions",10811: phrases related to mechanisms and methods in scientific or technical contexts
887,0.07245,2659: mathematical symbols and notations,13101: concepts related to understanding and improving molecular mechanisms and their impact on health and disease
888,-0.07245,1745: questions and mathematical operations involving problem-solving,15297: numerical values and mathematical signs
889,0.0724,166: phrases emphasizing repetition or consistency,8079:  mathematical operations involving factors and multiples
890,-0.0724,693:  references to companies and specific products associated with genetics and finance,965:  references to gender equality and disparities
891,0.0724,11805: references to significant achievements or records in sports,12800: specific references to successful authors and their works
892,0.0724,"11418: mentions of familial relationships, particularly involving uncles and cousins","14226:  programming-related terms, particularly those associated with templates, internal structures, and detailed implementation aspects"
893,0.0723,"12093: the word ""after"" in various contexts",15886: mathematical expressions and calculations
894,0.0723,15598: phrases related to decline or loss over time,15053: dates and temporal references
895,-0.0723,4989:  references to concepts or discussions surrounding NULL values and their implications in various contexts,4267: terms related to pharmaceutical companies and their activities
896,0.0723,9395: phrases related to strategic planning and development,10836: references to methods or strategies related to evaluation and justification in different contexts
897,0.07227,1942:  rankings and positions of institutions or programs,11576: terms related to legal documentation and identification processes
898,0.07227,10388: references or citations related to scientific theories or frameworks,15275: terms related to comparisons and evaluations of technology or products
899,0.07227,11081: information about music bands and their members,8674: connections related to transportation and travel
900,0.07227,"10342: phrases indicating existence or actions in the past tense, often reflecting gratitude or inquiry",11229:  punctuation marks and special characters in the text
901,0.07227,"11901: references to the concept of ""second"" in various contexts","8854: activity related to reading, productivity, and personal commitments"
902,-0.07227,6749: references to influential leaders and their historical actions,4216:  segments of text with no significant content or activations
903,0.07227,10547: statements and discussions regarding accusations or allegations,1444: elements of code related to user interface components and styling
904,0.0722,14811: references to basic data sources and their associated settings or parameters,14398: terms related to governance and political entities
905,0.0722,14988:  programming syntax and code-related constructs,"7274:  symbols, punctuation, and code structure elements indicating control flow in programming"
906,-0.0722,4155: customer service-related interactions and responses,11284: terms related to mucus and its properties
907,0.0722,2072: data structures and programming constructs related to file handling and JSON processing,12058: words associated with capable or functional qualities
908,0.0722,15527: specific programming structures and data processing actions in code,9043:  references to weather and related phenomena
909,-0.0722,245: terms related to numerical values and mathematical expressions,13423: keywords and phrases that indicate statistical or mathematical elements
910,0.0722,564: the beginning of a document or section,16122: significant phrases and elements related to technical specifications and functions in programming contexts
911,-0.07214,1903: expressions of intention or future actions,10216: contrastive conjunctions and their usage in complex sentence structures
912,-0.07214,11205:  technical terms related to protocols and guidelines in emergency preparedness,13260:  elements associated with input fields and forms
913,0.07214,9309: elements related to political processes and campaign activities,15425: memory management operations in programming
914,0.07214,"8881: terms related to medical treatments and studies, particularly in clinical contexts",6603: formal structures and logical arguments within the text
915,0.07214,13357: references to Asia and its geopolitical significance,1703: negative numeric values related to scores or statistics
916,0.0721,8700: programming-related types and function definitions,9367: elements of structured data or programming syntax
917,0.0721,8962: phrases that indicate importance or significance,"968: phrases expressing desire, rights, and beliefs about fairness and justice"
918,-0.0721,14870: concepts related to medical research and treatment,6733: details related to room features and rental conditions
919,0.0721,5912: elements related to archaeological findings and ancient artifacts,14631:  terms related to procedural steps and algorithms
920,0.0721,10770:  references to file handling and object-oriented programming constructs,15352:  programming-related syntax and operations
921,0.072,13095: terms related to mathematical concepts and structures,11238: technical and scientific terminology related to medical and biological contexts
922,0.072,11676:  prepositional phrases and their relationships,"11477: terms associated with medical imaging techniques, particularly focusing on their capabilities and effectiveness"
923,-0.072,10913: attributes related to dietary and demographic characteristics,473: terms related to responsibility and care for animals
924,-0.072,14122: keywords related to diverse categories or classifications,12210:  structural elements and syntax in programming or markup languages
925,0.07196,15320: references to seeds and related concepts in agricultural contexts,11659: references to fashion items and their attributes
926,0.07196,693:  references to companies and specific products associated with genetics and finance,11576: terms related to legal documentation and identification processes
927,0.0719,11205:  technical terms related to protocols and guidelines in emergency preparedness,12800: specific references to successful authors and their works
928,-0.0719,12650: elements and attributes related to layout and styling in code,9638: references to congenital medical conditions and their implications
929,0.0719,9309: elements related to political processes and campaign activities,3905: numerical values and measurements related to physical dimensions
930,0.0719,9014: elements related to mathematical or programming functions and operations,11377: legal terminology and references to court cases
931,-0.07184,5912: elements related to archaeological findings and ancient artifacts,6733: details related to room features and rental conditions
932,0.07184,3763: functions related to reshaping multidimensional arrays in programming,9957:  references to emergency preparedness and contingency planning
933,0.07184,1122: LaTeX formatting elements and mathematical symbols,"5992: themes related to conspiracy theories, authoritarianism, and manipulation of information"
934,0.07184,1473: technical terms and data structures related to programming and coding contexts,11229:  punctuation marks and special characters in the text
935,0.0717,1745: questions and mathematical operations involving problem-solving,15275: terms related to comparisons and evaluations of technology or products
936,0.0717,6922: words and phrases related to segmentation and classification,15137: specific indicative phrases and introductory elements that suggest context
937,0.0717,2010: descriptions of competitive sports performance and game dynamics,4370: special formatting characters or symbols
938,-0.0717,2621: terms related to astrocyte biology and their role in lipid metabolism,8776:  indicators of diseases or medical conditions
939,0.0717,948: terms related to entrepreneurship and business initiatives,"2569: references to societal and economic changes, particularly in relation to opportunity and success"
940,0.0717,7246: numerical totals and counts related to various subjects,15049: references to specific locations or entities related to infrastructure and organizations
941,-0.0717,16046: terms related to customer service and customer experience,5932:  concepts related to long-term outcomes and investments
942,-0.07166,1942:  rankings and positions of institutions or programs,965:  references to gender equality and disparities
943,0.07166,13065: elements related to encoding and document processing in programming contexts,4216:  segments of text with no significant content or activations
944,0.0716,14310: terms and phrases related to legal procedures and compliance,7226:  prepositions and related contextual phrases
945,0.0716,3797:  questions and queries within the text,13423: keywords and phrases that indicate statistical or mathematical elements
946,-0.0716,12401:  citations and references in scientific literature,15275: terms related to comparisons and evaluations of technology or products
947,0.0716,11967: references to the concept of reaching out or contacting others,5954: articles and their frequency in written text
948,0.0716,"8252:  mentions of the ""mi"" RNA family",15833: terms related to corporate structures and finance
949,0.07153,8294: predictions related to economic and social changes in the future,6485:  technical terms and references related to system components and configurations
950,0.07153,2824: questions and reasons related to opinions and analyses,1457: references to sugar and oil in various contexts
951,-0.07153,14538:  recurrent phrases indicating repetition or continuation,12877: references to psychological or emotional states and their implications
952,0.0715,6904:  phrases related to data structure manipulation and processing,8021: distinctive adjectives that emphasize importance or rarity
953,0.07135,1855: proper nouns and individuals in various contexts,4208: terms related to medical assessments and conditions
954,0.07135,15631: references to statistical measures and data analysis methods,10457: strings or representations of date and time
955,0.07135,4823: descriptive phrases that highlight recognition and reputation,9476: symbolic representations of values and their associations in mathematical or statistical contexts
956,0.0713,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles",13260:  elements associated with input fields and forms
957,0.0713,7601: terms and roles related to healthcare and social services,12058: words associated with capable or functional qualities
958,-0.0713,16045: economic growth indicators and statistics,11129:  programming-related terms and identifiers in code
959,0.0713,7178: terms related to scientific processes and structures,9836:  phrases indicating humor or enjoyment
960,-0.0713,24:  code structures related to function declarations and definitions,4441:  file paths and user directory information
961,0.0712,2157: statistical terms related to probability density functions,3090:  technical terms and defined functions related to programming or systems architecture
962,0.0712,5244: financial terms and mathematical notations related to economic concepts,10236: quantitative data and statistical analysis in a scientific context
963,0.0712,15286:  phrases expressing opinions or emotional assessments,7143: elements related to scientific notation or formatting in mathematical or technical contexts
964,0.0712,4166: numbers and relationships between keywords,"14256:  mechanisms of control and function in systems related to flow and sealing, especially involving valves and preventions against leakage"
965,0.0712,11866:  references to programming terminology and data structures,10183: phrases related to taking action or doing something
966,0.0712,1494: references to various biological and chemical entities as well as their properties and relationships,9688: references to regulations and their implications in various contexts
967,0.0712,14656:  references to HTML and JavaScript coding elements,15425: memory management operations in programming
968,0.0712,9883:  concepts and ideas related to visions and plans,8669: references to data modeling and algorithm development
969,0.0712,16046: terms related to customer service and customer experience,2830: concepts related to professionalism and professional development
970,-0.07117,143: numbers and numerical data,14035: references to specific dates or time frames in a narrative
971,0.07117,8462: phrases and terms related to efficiency and cost savings in operations,10117:  instances of racing events and their results
972,0.07117,960: dates and days of the week associated with events or announcements,6882:  specific medical conditions and their implications
973,0.07117,15422: phrases related to data privacy and information security,15128: instances of deprecation and compatibility issues in software or APIs
974,0.07104,14376: emphasis markers and formatting elements in documents,"7603: references to structured data elements, likely in programming or mathematical contexts"
975,0.07104,12401:  citations and references in scientific literature,15297: numerical values and mathematical signs
976,0.07104,16057: references to legal cases and relevant participants,8674: connections related to transportation and travel
977,0.07104,7314:  punctuation marks such as quotation marks and apostrophes,11576: terms related to legal documentation and identification processes
978,0.07104,8767:  concepts related to environmental sustainability and privacy in data handling,5887:  punctuations and transitional phrases indicating completeness or continuation in a thought
979,0.07104,9327: references to significant moments and experiences in life,3025: function and control flow statements in programming code
980,0.071,13323: terms related to scientific evaluation and analysis,12919: information about family relationships and lineage
981,-0.071,2474: instructions and guidelines for professional etiquette,1392:  references to online shopping and purchasing
982,0.0709,15601: code elements related to models and data structures in programming,12210:  structural elements and syntax in programming or markup languages
983,0.0709,9061: URLs and references to web documentation,8999: elements related to nutritional deficiencies and public health issues
984,0.07086,"13081: instances of the conjunction ""and"" in various contexts","4707: references to effort, work, and labor-related concepts"
985,0.07086,13465:  log messages and system output related to debugging or build processes,6187: references to specific companies and their activities in the oil industry
986,-0.07086,11496: words related to product specifications and warnings,1703: negative numeric values related to scores or statistics
987,-0.07086,11081: information about music bands and their members,7534:  statistical terms and results commonly found in scientific research studies
988,0.0708,7332:  programming-related syntax and keywords,"9851: references to complaints about automotive issues, particularly related to Volkswagen vehicles"
989,0.0708,6884: descriptive phrases related to trails and their conditions,5729:  mathematical symbols and operations
990,0.0708,5793: mathematical symbols and notation related to statistical estimation and moment functions,9826: mathematical expressions and notation
991,0.07074,9395: phrases related to strategic planning and development,7406: concerns expressed in various contexts related to health and well-being
992,0.0707,6279:  XML or attribute definitions related to Android app development,15297: numerical values and mathematical signs
993,0.0707,15723: code structures and programming constructs related to data manipulation,214: elements related to statistical analysis and data representation
994,0.0707,12586: terms related to racial identity and mixed heritage,5954: articles and their frequency in written text
995,0.0707,"1317: references to names, entities, or important terms within various contexts",12381:  elements related to technical terminology
996,0.0707,7931: specific keywords related to family planning and health-related topics,135: references to co-authors in academic citations
997,0.0706,6922: words and phrases related to segmentation and classification,6965: special characters and formatting elements used in programming or markup languages
998,0.07056,7748: code segments that involve object instantiation and assignments,7340:  references to processes and states in mechanical or technical operations
999,0.07056,"10748: terms related to obesity and weight management, particularly focusing on BMI and related health metrics",11077: financial and resource allocation terms related to funding and subsidies
