,OV Circuit Value,Value Feature,Output Feature
890,0.0794,14583: prepositions and directional phrases related to location and positioning,3986:  code structure and elements related to defining functions and methods
891,0.0794,693:  references to companies and specific products associated with genetics and finance,11576: terms related to legal documentation and identification processes
892,0.0794,3433: terminology and definitions related to context and time in a study,5264:  keywords related to legal and corporate governance concepts
893,0.07935,15572: elements related to critiques or descriptions of artistic works or performances,12573:  actions related to physical movement and activity
894,-0.0793,7494: quoted speech or dialogue in the text,4044:  biochemical processes related to DNA and tissue analysis
895,0.0793,5028:  phrases related to the relationships and characteristics of components within scientific contexts,2779: terms and phrases related to banking and financial transactions
896,-0.0793,401: specific code structures or syntax patterns in programming or technical texts,7301: the presence of specific verbs and phrases indicating actions or events
897,-0.0792,"5198: text related to contests, prizes, and incentives",13939: function declarations and their syntax in code
898,0.0792,12730: descriptions of specific tourist attractions or historic sites,12459: phrases and terms related to common techniques and standards in various fields
899,-0.0792,8939:  programming concepts related to properties and their accessors,"12693:  actions related to saving, updating, and destroying data in a web context"
900,0.0792,1942:  rankings and positions of institutions or programs,"10695:  occurrences of the verb ""are"" and its variations in different contexts"
901,0.0792,1957: conditional statements and logical constructs in the text,"12441: specific programming structures and variables, particularly focusing on definitions and parameters in coding syntax"
902,0.07916,7854: complex mathematical or scientific expressions and terminologies,6565: technical terms and code related to data management or processing
903,0.0791,5912: elements related to archaeological findings and ancient artifacts,14631:  terms related to procedural steps and algorithms
904,0.07904,2049: terms and concepts related to memory and memory technologies,11801:  legal terminology and references related to laws and codes
905,0.07904,4995: references to the context and framework of discussions or analyses,8476: technical jargon and specific terms related to scientific processes or phenomena
906,-0.07904,3036: queries related to SQL and data manipulation,5729:  mathematical symbols and operations
907,0.079,"4172:  non-standard formatting or syntax elements, potentially related to code or special characters in the text",8650:  issues related to software errors and crashing
908,0.079,1440: text related to programming concepts and technical details,10445: terms related to weather modification and cloud seeding
909,-0.079,2658:  numerical values and associated variables or parameters,5264:  keywords related to legal and corporate governance concepts
910,-0.079,6644: variable assignments and declarations in programming code,"7274:  symbols, punctuation, and code structure elements indicating control flow in programming"
911,-0.0789,3199: references to specific biological or medical terms and their classifications,16190: 
912,0.0788,2438: technical specifications and parameters related to hardware components,10291:  punctuation and mathematical symbols
913,0.0788,5842:  function definitions and keyword-related syntax in programming,1130:  programming-related syntax and declarations
914,-0.0788,1855: proper nouns and individuals in various contexts,12800: specific references to successful authors and their works
915,0.0788,3252: historical and geographical references to locations,15446: sentiments related to loss and remembrance
916,0.0787,12781: elements related to authority and control in legal or organizational contexts,1539: phrases relating to business growth strategies and positive company outcomes
917,0.0787,6098:  repeated mentions of economic impact on an industry related to agricultural diseases,297: elements related to specification and performance metrics of vehicles
918,0.0787,6644: variable assignments and declarations in programming code,8338: phrases indicating personal recommendations or endorsements
919,0.0787,821:  annotations and keywords related to dependency injection and configuration in programming,8537: direct quotes and statements made by individuals
920,0.0787,1913: numeric values representing statistical data or measurements,1936: various types of parentheses and curly braces used in code
921,0.0786,2157: statistical terms related to probability density functions,6903:  XML and XSLT related keywords and structures
922,0.0786,10559: instances of scheduling and making appointments,5377:  phrases related to events and societal changes
923,0.0786,5792: references to academic articles and research contributions,1627: key elements related to foundational concepts and their implications in various contexts
924,0.0786,4563: actions related to placing or positioning objects,16190: 
925,0.0786,9309: elements related to political processes and campaign activities,7186: terms related to intra-species interactions and medical procedures
926,0.07855,1855: proper nouns and individuals in various contexts,4208: terms related to medical assessments and conditions
927,-0.07855,619: names of individuals and their affiliations or roles in a social context,10445: terms related to weather modification and cloud seeding
928,0.0785,13285:  phrases related to training and professional development in educational settings,10445: terms related to weather modification and cloud seeding
929,0.0785,1023: comma-separated lists or sequences of items,"12496: statistical terms and data representations, particularly those related to mean and standard deviation"
930,0.0784,2519: terms related to physical actions and properties in mathematical contexts,14149: terms related to technology and electronics
931,-0.0784,"12051:  references to legal and judicial contexts, especially pertaining to North Carolina",8264: terms related to electronic properties and material characteristics
932,0.0784,1942:  rankings and positions of institutions or programs,6814: references to deals or promotions related to shopping
933,0.0784,9477: references to programming functions and data structures,"985:  phrases indicating responsibility or accountability for actions, especially in legal contexts"
934,-0.07837,5755:  references to controversial political figures and their actions,6291:  specific syntactic structures or symbols typically used in programming or mathematical expressions
935,0.07837,"10342: phrases indicating existence or actions in the past tense, often reflecting gratitude or inquiry",15605: technical terms related to electronics and data processing
936,0.0783,10653: concepts related to health care ethics and spirituality,6999:  scientific terms and concepts related to cellular and molecular biology
937,0.0783,"11021: references to academic or technical content, particularly related to methods and results",1367:  elements related to recursive functions in programming
938,-0.0783,6955: informal and vague references to miscellaneous items or concepts,592: keywords related to pharmacological compounds and their effects
939,0.07825,3199: references to specific biological or medical terms and their classifications,10103: mentions of various festivals and related events
940,0.0782,8907:  instances of love and relationships,1554: discount-related offers and promotional codes
941,0.0782,1023: comma-separated lists or sequences of items,11598:  phrases related to criticism and analysis of visual elements in artistic or media contexts
942,0.0782,13889: technical terms related to scientific processes and methods,15013: technical terms and processes related to software installation and configuration
943,0.0781,401: specific code structures or syntax patterns in programming or technical texts,9202:  numerical data and formatting symbols
944,0.0781,13805: conditional phrases or questions,16109: phrases that express opinion or perspective
945,0.07806,"6736: terms related to regulations, systems, and classifications of substances or policies",10665: offerings of assistance and support
946,0.07806,15598: phrases related to decline or loss over time,10801:  placeholders or markers in text
947,0.07806,12406:  mentions of procedures and processes particularly related to technical or regulatory contexts,9805: function calls and data retrieval operations
948,-0.07806,1903: expressions of intention or future actions,13101: concepts related to understanding and improving molecular mechanisms and their impact on health and disease
949,-0.078,"6591: specific identifiers, likely related to names or references in academic or technical contexts",331: mathematical equations and expressions
950,0.078,"13374: technical terms and concepts related to physics or engineering, particularly those concerning magnetic fields and particle behavior",7679: elements of humor and lightheartedness in various contexts
951,0.078,11318: phrases related to player injuries and game statuses,"9707: words and phrases related to health, biological processes, and physical anatomy"
952,0.07794,2129: bracketed expressions and programming syntax,16203: 
953,-0.0779,10788:  technical terms and parameters related to performance metrics,16109: phrases that express opinion or perspective
954,0.0778,465: references to awards and recognitions in a professional context,"1462:  terms related to mathematical or scientific concepts, particularly pertaining to forces and their representations"
955,0.0778,11205:  technical terms related to protocols and guidelines in emergency preparedness,12800: specific references to successful authors and their works
956,0.0778,1745: questions and mathematical operations involving problem-solving,8612: references to financial terminology or related regulatory processes
957,-0.0778,1745: questions and mathematical operations involving problem-solving,16190: 
958,0.0777,13279: information related to historical events and important dates,1344:  references to economic policies and the distribution of wealth
959,-0.0777,13805: conditional phrases or questions,5534:  LaTeX formatting commands and syntax used in scientific documents
960,0.0777,1745: questions and mathematical operations involving problem-solving,13704:  structured data related to financial or algorithmic contexts
961,0.0777,1090: references to saved instance states in programming contexts,11913: phrases indicating alternatives or choices
962,0.0777,6052: object properties and their associated methods in programming contexts,13260:  elements associated with input fields and forms
963,0.07764,11562: mentions of organizations and addresses,"11942: phrases or statements related to the actions or comments of individuals in a narrative context, particularly focusing on references to people and events in relation to major themes or discussions"
964,0.07764,8294: predictions related to economic and social changes in the future,"15098:  instances of the word ""used"" and its variants in various contexts"
965,0.0776,10788:  technical terms and parameters related to performance metrics,5534:  LaTeX formatting commands and syntax used in scientific documents
966,0.0776,7178: terms related to scientific processes and structures,11005:  technical terms and code structures related to programming
967,0.07745,4214: phrases relating to economic inequality and socio-political commentary,14632:  instances of formal document structure or formatting elements
968,0.0774,14842: numerical values and related characters,5843: terms and phrases related to complex systems and their mathematical representation
969,0.07733,"6859: terms related to ""density"" in various contexts",13399: mathematical relationships and expressions
970,0.07733,3267: references to small or diminutive concepts and entities,12800: specific references to successful authors and their works
971,-0.07733,7507: numerical data and references related to statistics and measurements,13260:  elements associated with input fields and forms
972,0.07733,"13573: terms related to goals, striving, and efforts to achieve something",16190: 
973,0.0773,1898: phrases related to data restoration and retrieval in programming contexts,8278: descriptions of durability and resistance in products or materials
974,0.0773,4619: mathematical expressions and numerical data,11423: references to data structures involving arrays and collections
975,0.0772,"5198: text related to contests, prizes, and incentives",16190: 
976,0.0772,5028:  phrases related to the relationships and characteristics of components within scientific contexts,4756:  concepts and terminology related to mathematical measurements and parameters
977,0.0772,3088:  expressions of pride or a sense of accomplishment,7962: terms related to job search and employment opportunities
978,0.0772,9014: elements related to mathematical or programming functions and operations,15051:  references to programming and coding functions or methods
979,0.0772,14404: terms related to medical conditions and treatments,12143:  terms related to malfunctioning equipment or failures
980,-0.07715,8813: references to spray drying processes and associated materials,14712: references to economic inequality and systemic issues within society
981,0.07715,13889: technical terms related to scientific processes and methods,10585: forward-looking statements related to business and securities
982,0.0771,"1334: technical and complex scientific terminology, particularly related to measurements and parameters in various types of analyses",5274:  programming-related keywords and commands
983,-0.0771,13805: conditional phrases or questions,13704:  structured data related to financial or algorithmic contexts
984,0.0771,"12051:  references to legal and judicial contexts, especially pertaining to North Carolina",15660: terms and phrases related to notable historical figures and their achievements
985,0.0771,4766: elements related to code or syntax structures,11436:  numerical values and references to inventions or inventions-related content
986,0.077,2512: mathematical expressions and equations involving variables,6056: function definitions and parameters in code
987,0.077,7025: terms related to medical conditions and their prevalence or factors affecting them,2250:  numerical and alphanumeric patterns
988,-0.077,619: names of individuals and their affiliations or roles in a social context,12800: specific references to successful authors and their works
989,0.07697,7280:  references to financial years and seasons,3992: expressions of personal experiences and social interactions
990,0.07697,8157: technical terms and equipment related to software and hardware requirements,331: mathematical equations and expressions
991,0.07697,11095: phrases involving exceptions or limitations,4044:  biochemical processes related to DNA and tissue analysis
992,0.07697,9024: references to scientific studies or data citations,15379:  quantifiable comparisons or metrics related to groups
993,0.07697,6560: quantitative data or metrics related to experimental procedures,8484: content related to family structure and personal relationships
994,0.0769,"1502: terms related to programming elements, particularly identifiers and properties",14631:  terms related to procedural steps and algorithms
995,0.0769,3632: references to legal circuits and courts,965:  references to gender equality and disparities
996,0.0769,13279: information related to historical events and important dates,6347:  games that involve strategy and card play
997,0.07684,"8412: terms related to animals, specifically in the context of racing",7830: numerical values and parameters related to data or statistics
998,0.07684,"12365:  HTML or markup language elements, particularly related to formatting and display attributes",3779: abbreviations or acronyms related to technical terms or classifications
999,-0.07684,10203:  closing braces and parentheses in mathematical or programming contexts,6145: references to museums and cultural exhibitions
