,OV Circuit Value,Value Feature,Output Feature
886,0.2976,"5581:  punctuation marks, particularly quotes and some special characters",3740: terms related to conversion and transformation processes
887,-0.2976,14729: expressions of positive emotions and announcements related to achievements or collaboration,10805: content related to food and dining experiences
888,-0.2974,3852: phrases related to social issues and critical thinking,13802:  code snippets and function calls related to user interface elements and event handling
889,0.2974,14729: expressions of positive emotions and announcements related to achievements or collaboration,38:  references to academic resources and privacy policies
890,-0.297,14366:  mathematical symbols and expressions,9538:  various forms of proper nouns and identifiers
891,0.2969,5848: references to statistical measures and their calculations,6412:  punctuation marks and their usage in sentences
892,0.2966,4217:  fragments of code or programming structures,12228: sections related to definitions and programming structures
893,0.2966,10563: scientific notation or mathematical variables and constants,9179: syntax elements and structure in programming code
894,-0.2964,3852: phrases related to social issues and critical thinking,11231: names or terms that indicate geographic locations or topographical features
895,-0.2964,12319: phrases related to customization or personalization features in applications,10527:  references to quantitative assessments or classifications
896,0.2964,2119: elements related to systematic processes or methodologies in various contexts,4094:  specific data entries or references that indicate academic or scientific information
897,-0.2964,5346: present participles and gerunds,7201: references to programming systems and structures
898,0.2961,2119: elements related to systematic processes or methodologies in various contexts,7610:  numerical data or values
899,0.2961,"8332: questions related to a variety of topics, such as customer services and reports",11869: the beginning of text or segments in a document
900,-0.2961,10563: scientific notation or mathematical variables and constants,845: references to new versions or updates of products or systems
901,-0.296,14476: terms related to employment and job satisfaction,10080:  specific tokens or code structures in the text
902,-0.296,660:  linguistic elements related to definite articles in various languages,3636: statements about evidence and claims in political contexts
903,0.2957,8636: references to ages and dates of birth or death,13701: comments and documentation within code
904,-0.2957,14729: expressions of positive emotions and announcements related to achievements or collaboration,8232: references to programming languages and frameworks related to web and app development
905,0.2957,1920: references to specific biological terms and acronyms,5581:  pointers indicating the start of a code block or package
906,0.2957,13702: elements related to programming constructs and data structures,3278:  occurrences of Java syntax and SQL commands
907,0.2957,13011: references to patents and related terminologies,6526: terms related to collaborative efforts and community involvement in addressing social issues
908,0.2952,2119: elements related to systematic processes or methodologies in various contexts,"10762:  various aspects related to names and references of individuals, particularly in academic or formal contexts"
909,0.2952,2764:  elements related to formatting and layout in document structure,14602:  phrases that express difficulty or challenges faced by specific roles or tasks
910,0.2952,13842: terms related to depression and mental health diagnosis,1924: phrases related to comparisons between different types of clamps and rings
911,-0.295,4264: quantitative comparisons and expressions regarding abundance or scarcity,14867: questions and uncertainties regarding specific details or subjects
912,0.295,11828: keywords and variables related to programming and code structures,4121:  elements and attributes related to user interface components and their properties
913,0.2947,5346: present participles and gerunds,13874:  references to events and actions related to legal proceedings and documentation
914,0.2947,11848:  patterns associated with programming structures and components,1924: phrases related to comparisons between different types of clamps and rings
915,-0.2944,13011: references to patents and related terminologies,14752: phrases that include a specific article followed by nouns or descriptors
916,-0.2944,15584: terms related to academic or professional processes and documentation,15432: references to collaborations in artistic works
917,-0.2944,2119: elements related to systematic processes or methodologies in various contexts,11367: quantities or references to time and measurement
918,-0.2944,12917: phrases related to admiration and obsession,10793:  references to file creation and copyright information in programming contexts
919,-0.2942,12319: phrases related to customization or personalization features in applications,7316: terms related to experimental controls and data comparisons in scientific research
920,-0.2942,10563: scientific notation or mathematical variables and constants,6800: specific dates and times
921,0.294,13543: important keywords and concepts related to law and evaluations in formal contexts,14718: connections between ideas or concepts in the text
922,-0.294,1408: terms related to emergency medicine and healthcare organization,9119: Java programming language constructs and Android framework components
923,-0.2937,3943: terms related to biodiversity and ecosystem conservation,10527:  references to quantitative assessments or classifications
924,-0.2937,"8332: questions related to a variety of topics, such as customer services and reports",3752:  terms related to social responsibility and emotional processes
925,0.2937,"4356:  programming syntax elements, particularly related to definitions and assignments in code",10848:  numerical data related to weight and scale measurements
926,0.2935,12787:  closing brackets and punctuation marks in code structure,1924: phrases related to comparisons between different types of clamps and rings
927,0.2935,1958: terms related to religious beliefs and practices,"13073: elements related to collective emotional responses, particularly around grief and loss"
928,-0.2932,14366:  mathematical symbols and expressions,5812:  numerical data and financial figures
929,-0.2932,14961: references to religious texts and their interpretations,9555: names of places or historical terms related to specific geographic locations
930,0.293,"10953: elements related to evidence, claims, and the process of validation or verification",306:  expressions of gratitude and formal acknowledgments
931,0.293,3509: references to notable legal cases and related terms,12399: references to legal proceedings or criminal justice
932,-0.293,4468: numeric statistics related to sports events and player performance,8748: terms related to legal and patent issues
933,0.293,13589: technical terms and functions related to programming and data processing,3752:  terms related to social responsibility and emotional processes
934,-0.293,8796: variables and control flow statements in programming code,4271:  references to legal case citations and associated data
935,-0.2927,14269:  references to government budgets and financial decisions,203: instances of special formatting or markers indicating the start and end of sections within the document
936,-0.2927,"9325: references to conditional statements or choices involving ""or.""","10041: terms and phrases related to computing, particularly regarding resource management and limitations"
937,0.2927,"952: the verb ""to be"" in various forms",4186: reported speech or statements made by individuals
938,0.2925,1281: specific phrases or indicators of causation and conditions surrounding events,13874:  references to events and actions related to legal proceedings and documentation
939,-0.2925,"952: the verb ""to be"" in various forms",10527:  references to quantitative assessments or classifications
940,-0.2925,12388: terms related to aesthetics and decorative elements,13451: terms related to destruction and annihilation
941,-0.2922,5411: references to legal processes and legislative terms,16196: 
942,0.2922,2331: specific numerical values and their references within various contexts,7537:  mentions of achievements or awards related to individuals or groups
943,-0.292,1499:  commands related to output formatting in code,838: geographical locations and community names related to outdoor settings
944,-0.292,2416: references to lines or formatting instructions in a document,7316: terms related to experimental controls and data comparisons in scientific research
945,-0.2917,9728: terms related to healthcare improvement and associated impacts,15571:  expressions related to mathematical concepts and formulas
946,-0.2917,13698: names of countries and regions,14867: questions and uncertainties regarding specific details or subjects
947,0.2915,4031:  numerical values and dates in the text,14247:  programming-related syntax and function calls
948,0.2915,"7753: nothing relevant in the text, as all activation values are zero",15454: words related to ticket sales and events
949,-0.2913,5204:  structural elements of coding or programming syntax,15571:  expressions related to mathematical concepts and formulas
950,0.2913,2318: technical terms and concepts related to genomic analysis and comparisons,7316: terms related to experimental controls and data comparisons in scientific research
951,0.2913,"10953: elements related to evidence, claims, and the process of validation or verification",6526: terms related to collaborative efforts and community involvement in addressing social issues
952,0.2913,"10953: elements related to evidence, claims, and the process of validation or verification",6754: medical terminology related to epilepsy or seizure disorders
953,0.291,9810: specific chemical and biological terms related to medicinal and therapeutic properties,845: references to new versions or updates of products or systems
954,-0.291,1281: specific phrases or indicators of causation and conditions surrounding events,4094:  specific data entries or references that indicate academic or scientific information
955,0.2908,4123:  phrases related to judicial or legal processes and their outcomes,6912: words and phrases related to announcements or statements
956,-0.2905,4031:  numerical values and dates in the text,15209: technical terms and attributes related to system configuration and networking
957,-0.2905,8940:  phrases that indicate statements of value or personal opinion,6710: terms associated with efficiency and optimization in processes
958,0.2905,"8492:  code-related syntax and structure elements, particularly in configuration or build files",451: topics related to health and illness
959,0.2903,"13184: mathematical operations and their relationships in equations, particularly involving matrices and transformations","10762:  various aspects related to names and references of individuals, particularly in academic or formal contexts"
960,-0.2903,"13184: mathematical operations and their relationships in equations, particularly involving matrices and transformations",11367: quantities or references to time and measurement
961,-0.2903,16054: terms related to legitimacy and legality in various contexts,5581:  pointers indicating the start of a code block or package
962,0.29,3852: phrases related to social issues and critical thinking,3037:  punctuations and their frequency in text
963,0.29,8815:  references to internal and external aspects of systems or structures,306:  expressions of gratitude and formal acknowledgments
964,0.2898,12094: scientific and technical terms related to experimental results and methodologies,11553: discussions about food security and malnutrition issues
965,-0.289,2331: specific numerical values and their references within various contexts,14635: phrases related to organizational membership and attendance at events
966,0.289,13311: words related to congratulations and welcomes,4186: reported speech or statements made by individuals
967,-0.289,2119: elements related to systematic processes or methodologies in various contexts,14867: questions and uncertainties regarding specific details or subjects
968,0.289,1408: terms related to emergency medicine and healthcare organization,"10762:  various aspects related to names and references of individuals, particularly in academic or formal contexts"
969,0.2888,14961: references to religious texts and their interpretations,10080:  specific tokens or code structures in the text
970,-0.2888,7484:  code snippets related to control structures and conditionals,451: topics related to health and illness
971,-0.2888,13701: information related to immune system interactions and their implications in various medical contexts,14734: PHP functions and control structures
972,-0.2886,1499:  commands related to output formatting in code,11001:  key phrases related to reviews and instructions
973,-0.2886,11584: terms and concepts related to rural housing and support programs,12340: instances of copyright-related terms and reserved rights
974,-0.2886,9810: specific chemical and biological terms related to medicinal and therapeutic properties,9179: syntax elements and structure in programming code
975,0.2886,"1970: instances of the word ""different"" and its variations, focusing on changes and distinctions",5920: geographical and administrative information about places
976,0.2886,8809: specific gene or protein identifiers and related annotations,15684: phrases related to digital functionality and operational parameters
977,0.2883,12319: phrases related to customization or personalization features in applications,4094:  specific data entries or references that indicate academic or scientific information
978,-0.288,14814: terms related to governmental and legal exemptions and regulatory processes,2289:  punctuation marks and structure in written text
979,0.288,1499:  commands related to output formatting in code,306:  expressions of gratitude and formal acknowledgments
980,0.2874,16006:  phrases related to descriptions of cities that emphasize their vibrancy and activity,13802:  code snippets and function calls related to user interface elements and event handling
981,0.2874,6620: technical and detailed descriptions of timepieces and their components,3037:  punctuations and their frequency in text
982,-0.287,12967:  locations and institutions associated with news events,"13073: elements related to collective emotional responses, particularly around grief and loss"
983,0.287,13698: names of countries and regions,15571:  expressions related to mathematical concepts and formulas
984,-0.287,1408: terms related to emergency medicine and healthcare organization,2260: events related to emergencies and official statements regarding incidents
985,-0.287,8796: variables and control flow statements in programming code,14977: segments of code related to string manipulation and parsing
986,0.2869,14476: terms related to employment and job satisfaction,8301:  topics related to health assessments and their implications
987,-0.2869,14269:  references to government budgets and financial decisions,13801: references to personal and collective experiences
988,-0.2869,1281: specific phrases or indicators of causation and conditions surrounding events,5039: terms related to software installation and settings navigation
989,-0.2864,14679: references to academic journals,5513: references to reviews and feedback processes
990,-0.2864,5514: JavaScript and related programming constructs within the code,"4246:  phrases related to scientific methods, procedures, and their outcomes"
991,0.2864,6449: structured formatting or coding elements,4605: specific definitions and arrangements of concepts in a structured manner
992,0.2864,11848:  patterns associated with programming structures and components,"6192: the word ""who"" in various grammatical forms"
993,0.2864,12899: specific locations and cultural attributes related to tourism,1698:  the presence of significant medical conditions or terms indicative of health issues
994,0.2861,4264: quantitative comparisons and expressions regarding abundance or scarcity,14734: PHP functions and control structures
995,-0.2861,13701: information related to immune system interactions and their implications in various medical contexts,10033: repeated structures or patterns within the text
996,-0.2861,4217:  fragments of code or programming structures,14602:  phrases that express difficulty or challenges faced by specific roles or tasks
997,-0.2861,1408: terms related to emergency medicine and healthcare organization,11367: quantities or references to time and measurement
998,0.286,4123:  phrases related to judicial or legal processes and their outcomes,4701: characters experiencing emotional or relational tension
999,-0.286,14729: expressions of positive emotions and announcements related to achievements or collaboration,1044: terms related to hormones and their regulatory effects
